"id";"eng_title";"orig_title";"year";"runtime";"stars";"director";"creator";"plot";"imdb";"rating";"douban";"mtime";"trailer";"featurette";"status";"category";"poster";"subtitle";"prod";"comments"
"1525412612377";"A Story of Yonosuke";"横道世之介 (よこみちよのすけ)";"2013";"2h 40min";"";"Shûichi Okita";"";"Were people's lives changed by having known Yonosuke?";"tt2151915";"7.7";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNWQxNDNlZGQtM2RhZS00MjkxLTlmYjYtZTc1MGM1OGQ0NzIyXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR5,0,182,268_AL_.jpg";"";"";""
"1525412612381";"Gone with the Bullets";"一步之遥";"2014";"2h 20min";"";"Wen Jiang";"";"Set in 1920s Shanghai, Ma Zouri and Xiang Feitian establish a notorious beauty pageant called the Flowers Competition. All of the city's elite attend the gala event, but when Wanyan Ying ... See full summary »";"tt2168000";"5.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMjAyMDQyNl5BMl5BanBnXkFtZTgwNTk4OTY0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612384";"K Missing Kings";"劇場版 K Missing Kings (げきじょうばん)";"2014";"1h 13min";"";"Shingo Suzuki";"";"Since the Island Academy Incident, silver clansmen Kuroh Yatogami and Neko have been searching for their master, Yashiro Isana, the Silver King. Their search having turned up fruitless, the... See full summary »";"tt3794204";"7.3";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTk1Mzg0MV5BMl5BanBnXkFtZTgwMjM3NzIwMjE@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612385";"La famille Bélier";"The Bélier Family";"2014";"1h 46min";"";"Eric Lartigau";"";"A girl, who lives with her deaf parents, discovers that she has the gift of singing.";"tt3547740";"7.3";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMjE3NzIwNF5BMl5BanBnXkFtZTgwODU5ODE4MzE@._V1_UY268_CR7,0,182,268_AL_.jpg";"";"";""
"1525412612388";"My Summer in Provence";"Avis de mistral";"2014";"1h 45min";"";"Rose Bosch";"";"Lea, Adrian, and their little brother Theo, born deaf, go on holiday in Provence with their grandfather, Paul ""Oliveron"" they never met because of a family quarrel. Unfortunately, it is not... See full summary »";"tt3013588";"6.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzOTg0NzEyNl5BMl5BanBnXkFtZTgwODM4NDQyNDE@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612390";"Midnight Diner 2";"続·深夜食堂 (ぞく·しんやしょくど)";"2016";"1h 48min";"";"Joji Matsuoka";"";"When people finish their day and hurry home, his day starts. His diner is open from midnight to seven in the morning. They call it ""Midnight Diner"". Pork, Miso soup combo, Beer, Sake and ... See full summary »";"tt5741902";"7.2";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BYmJiNDljYTItMTM5ZS00YzhmLWEwYjEtNWFlNWIxZDYwNjljXkEyXkFqcGdeQXVyNjM4OTE2NTY@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612393";"The Sun";"太陽 (たいよう)";"2016";"1h 35min";"";"Trey Nelson";"";"The story of John, a small-time crook, who finds an unlikely accomplice in Louis, a newly-orphaned teenage boy. As their open-road adventure progresses and John drags the kid on a string of... See full summary »";"tt3593046";"6.0";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTA5Nzk3M15BMl5BanBnXkFtZTgwNDIyMDQ5NjE@._V1_UY268_CR4,0,182,268_AL_.jpg";"";"";""
"1525412612395";"Tsuioku";"追憶 (ついおく)";"2016";"1h 38min";"";"Yasuo Furuhata";"";"Three childhood friends reunite over a murder case.";"tt5570680";"5.7";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BOTliYjdkNjQtY2NiYi00MDA2LThmMDItYjBmNjY3YTlmZTA4XkEyXkFqcGdeQXVyNTU2Mjg3MTE@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612401";"Blade of the Immortal";"無限の住人 (むげんのじゅうにん)";"2017";"2h 20min";"";"Takashi Miike";"";"Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine - ... See full summary »";"tt5084170";"6.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BYzIwYmJlMjktMzJiMy00YmQzLThmNWYtNWY3NGViZjc4MzYwXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612404";"Haruchika Haruta & Chika";"ハルチカ";"2017";"N/A";"";"Masahide Ichii";"";"Haruta and Chika were childhood friends until the former's family moved away. It is a new year at high school, freshmen are enrolling and the two meet again. Chika wants to be a member of ... See full summary »";"tt5564148";"5.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BZTlkNDkxYjMtMzA0My00NzRkLTgwNzItZWNmNjRkZDNhNWRiXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612406";"Wilderness Part One";"あゝ、荒野 (ああ、こうや)";"2017";"2h 37min";"";"Yoshiyuki Kishi";"";"The year is 2021 and years of mismanagement have left Japan a broken society riddled with poverty and underemployment. Kenji is visibly disabled and has an inferiority complex. Shinji is released from prison and has time in his hands. They both coincidentally sign up at a club for boxing and soon become friends.";"tt5905008";"8.0";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMDk0ZWY5NjMtMWMwZC00ODUyLTgxZWUtZGFlYzZiZDdhZTdjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY268_CR4,0,182,268_AL_.jpg";"";"";""
"1525412612408";"Wilderness Part Two";"あゝ、荒野 (ああ、こうや)";"2017";"2h 27min";"";"Yoshiyuki Kishi";"";"In the sequel to the first part, which was released simultaneously to this film, Shinji and Kenji join a boxing club. The former is just released from a prison for young offenders. The latter has a speech disability and suffers both physically and psychologically as a result. They meet and form a bond as Japanese society of 2021 breaks down around them due to the sins of capitalism and shortsightedness.";"tt6835806";"7.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNjI4NDVkZGUtOTBlZi00ODQ4LWI5NTQtYWRmMTgzYTg4OTcwXkEyXkFqcGdeQXVyMjY0MDY4Mjk@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612410";"Graduation";"Bacalaureat";"2016";"2h 8min";"";"Cristian Mungiu";"";"A film about compromises and the implications of the parent's role.";"tt4936450";"7.4";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxNTAwNzk5MF5BMl5BanBnXkFtZTgwNDY3NTM3MTI@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612412";"Wind River";"";"2017";"1h 47min";"";"Taylor Sheridan";"";"A veteran tracker with the Fish and Wildlife Service helps to investigate the murder of a young Native American woman, and uses the case as a means of seeking redemption for an earlier act of irresponsibility which ended in tragedy.";"tt5362988";"7.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612415";"Wonder Wheel";"";"2017";"1h 41min";"";"Woody Allen";"";"On Coney Island in the 1950s, a lifeguard tells the story of a middle-aged carousel operator, his beleaguered wife, and the visitor who turns their lives upside-down.";"tt5825380";"6.2";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NjAyMDIzMzleQTJeQWpwZ15BbWU4MDg1NTEwNjMy._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612417";"Hotel Salvation";"";"2016";"1h 42min";"";"Shubhashish Bhutiani";"";"Faced with his father's untimely and bizarre demand to go and die in the holy city of Varanasi and attain Salvation, a son is left with no choice but to embark on this journey.";"tt5997928";"7.5";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg5OWQ0ZmEtMTk5YS00MjE4LWE1OGMtYTYxYzQ1YzM2NzZhXkEyXkFqcGdeQXVyNjg1NDE5NjI@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612419";"Call Me by Your Name";"";"2017";"2h 12min";"";"Luca Guadagnino";"";"In 1980s Italy, a romance blossoms between a seventeen year-old student and the older man hired as his father's research assistant.";"tt5726616";"8.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612422";"A Love Song for Bobby Long";"";"2004";"1h 59min";"";"Shainee Gabel";"";"A headstrong young woman returns to New Orleans after the death of her estranged mother.";"tt0369672";"7.2";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BOGEyZDhlYTUtYTdmMS00NDVhLThiZWItMDIyYjRlZDYzODgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612424";"Cube Zero";"";"2004";"1h 37min";"";"Ernie Barbarash";"";"A young man whose job is to watch over the Cube endeavours to rescue an innocent woman trapped in one of its rooms.";"tt0377713";"5.7";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BZjA3ZmQ3YWQtM2ViNS00Mzk4LTk1ZWQtMWIyZTdkYzA5NjJkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR2,0,182,268_AL_.jpg";"";"";""
"1525412612427";"The Boondock Saints II: All Saints Day";"";"2009";"1h 58min";"";"Troy Duffy";"";"The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.";"tt1300851";"6.3";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MDMxNzM2M15BMl5BanBnXkFtZTcwNjk5MzU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612429";"One Million Years B.C.";"";"1966";"1h 40min";"";"Don Chaffey";"";"Prehistoric man Tumak is banished from his savage tribe and meets pretty Loana who belongs to a gentler coastal tribe but he must fight caveman Payto to win her favors.";"tt0060782";"5.7";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNjI1NDA2N15BMl5BanBnXkFtZTgwMjU0OTE0NTE@._V1_UY268_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612432";"My Life as A Zucchini";"Ma vie de Courgette";"2016";"1h 6min";"";"Claude Barras";"";"After losing his mother, a young boy is sent to a foster home with other orphans his age where he begins to learn the meaning of trust and true love.";"tt2321405";"7.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMGZhZTMxNWItZDU1Yi00NmM4LTk3NzktZGU5Nzk0ZjdlZjQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg";"";"";""
"1525412612434";"Lego DC Comics Super Heroes: The Flash";"";"2018";"1h 18min";"";"Ethan Spaulding";"";"The morning sun shines on the jewel of the Metropolis skyline, The Daily Planet building. But when The Joker decides this building needs a renovation, it's time to sound the Trouble Alert ... See full summary »";"tt7877382";"6.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BODY5NjI2OTEtODI2ZC00MjJhLTk5MTEtNmM5MzlmNTUwNzEwXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg";"";"";""
"1525412612436";"Solaris";"Solyaris";"1972";"2h 47min";"";"Andrei Tarkovsky";"";"A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.";"tt0069293";"8.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BZmY4Yjc0OWQtZDRhMy00ODc2LWI2NGYtMWFlODYyN2VlNDQyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR4,0,182,268_AL_.jpg";"";"";""
"1525412612438";"Hell or High Water";"";"2016";"1h 42min";"";"David Mackenzie";"";"A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.";"tt2582782";"7.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612441";"Sin City: A Dame to Kill for";"";"2014";"1h 42min";"";"Frank Miller, Robert Rodriguez";"";"Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.";"tt0458481";"6.5";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODYwNjgxMF5BMl5BanBnXkFtZTgwMTcwNzAyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612443";"Ashes of Time";"东邪西毒";"1994";"1h 40min";"";"Kar-Wai Wong (as Kar Wai Wong)";"";"A broken-hearted hit man moves to the desert where he finds skilled swordsmen to carry out his contract killings.";"tt0109688";"7.2";"";"";"";"";"1";"Movies";"https://ia.media-imdb.com/images/M/MV5BMTc0NzMxMjI0MV5BMl5BanBnXkFtZTcwNzIwNzM5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612445";"The Shape of Water";"";"2017";"2h 3min";"";"Guillermo del Toro";"";"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.";"tt5580390";"7.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612447";"Three Billboards Outside Ebbing, Missouri";"";"2017";"1h 55min";"";"Martin McDonagh";"";"A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.";"tt5027774";"8.3";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BZTZjYzU2NTktNTdmNi00OTM0LTg5MDgtNGFjOGMzNjY0MDk5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612449";"Take Me for a Ride";"UIO Sácame a Pasear";"2016";"1h 7min";"";"Micaela Rueda";"";"High school can be horrible, especially when your classmates make you feel like a freak. But sometimes that pain only means that finding the person who gets you is all the sweeter. Loner ... See full summary »";"tt6744860";"5.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE4NDgxNzItMTI3Ny00NTM2LThjZmQtYmZmM2I1ZGE3MDc0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg";"";"";""
"1525412612451";"Cube 2: Hypercube";"";"2002";"1h 34min";"";"Andrzej Sekula";"";"Eight strangers awaken with no memory and find themselves in a puzzling cube shaped room where the laws of physics do not always apply.";"tt0285492";"5.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNWFmNDJhNTMtNmIzNy00MmI4LThlMDktOTdiM2ExMjI2MWE1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR3,0,182,268_AL_.jpg";"";"";""
"1525412612456";"The Disaster Artist";"";"2017";"1h 44min";"";"James Franco";"";"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.";"tt3521126";"7.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BOGNkMzliMGMtMDI5Ni00OTZkLTgyMTYtNzk5ZTY1NjVhYjVmXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612460";"Lady Bird";"";"2017";"1h 34min";"";"Greta Gerwig";"";"In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.";"tt4925292";"7.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BODhkZGE0NDQtZDc0Zi00YmQ4LWJiNmUtYTY1OGM1ODRmNGVkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612462";"The Man Who Invented Christmas";"";"2017";"1h 44min";"";"Bharat Nalluri";"";"The journey that led to Charles Dickens' creation of ""A Christmas Carol,"" a timeless tale that would redefine Christmas.";"tt6225520";"7.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BZDRjZWZlNjAtYjM1ZS00ZjAyLWE4MmEtNWVmNzZiNTYzOThjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612465";"Rushmore";"";"1998";"1h 33min";"";"Wes Anderson";"";"The extracurricular king of Rushmore preparatory school is put on academic probation.";"tt0128445";"7.7";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612467";"The Scent of Rain & Lightning";"";"2017";"1h 40min";"";"Blake Robbins";"";"Based on the novel THE SCENT OF RAIN & LIGHTNING by Nancy Pickard. When a young woman learns her parents' killer has been released from jail, she is forced to revisit old wounds while ... See full summary »";"tt4746102";"5.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA0MTExMTEtOWFiNy00OTQxLWI2N2ItMDllYzgyZmZiMjdhXkEyXkFqcGdeQXVyMjM1OTE5ODk@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612470";"A Taxi Driver";"Taeksi Woonjunsa";"2017";"2h 17min";"";"Hun Jang";"";"A widowed father and taxi driver takes a German reporter from Seoul to Gwangju to cover the 1980 uprising.";"tt6878038";"7.9";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5ZGE4ZTQtYjVjOS00MTllLTkwZWEtYzQ5NzljMWJkYWE4XkEyXkFqcGdeQXVyMTk0NTY2ODQ@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612472";"Downsizing";"";"2017";"2h 15min";"";"Alexander Payne";"";"A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor.";"tt1389072";"5.7";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYxNDQ5OTYxOV5BMl5BanBnXkFtZTgwOTcyODkxNDM@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612475";"I'll Be Seeing You";"";"1944";"1h 25min";"";"William Dieterle, George Cukor";"";"A soldier suffering from combat fatigue meets a young woman on Christmas furlough from prison and their mutual loneliness blossoms into romance.";"tt0036940";"7.3";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BOThjYjM2NDctYWE2ZC00YzgxLWI1YmUtODAxYmU1ODBjMTkyXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612477";"Below Her Mouth";"";"2016";"1h 34min";"";"April Mullen";"";"An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.";"tt5073620";"5.6";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OWY0OGEtODgzOC00YTBiLWI3NWItYmVjZGJmZThmY2IwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg";"";"";""
"1525412612480";"Good Time";"";"2017";"1h 41min";"";"Benny Safdie, Josh Safdie";"";"After a heist goes awry, a bank robber spends a night trying to free his mentally handicapped brother from being sent to Riker's Island prison.";"tt4846232";"7.3";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BNGQ3Y2VjNmUtMDdiMC00YTE1LWI5NmUtZDIzMTJmODQyNDU4XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612482";"Justice League";"";"2017";"2h";"";"Zack Snyder";"";"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his newfound ally, Diana Prince, to face an even greater enemy.";"tt0974015";"6.8";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BYWVhZjZkYTItOGIwYS00NmRkLWJlYjctMWM0ZjFmMDU4ZjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg";"";"";""
"1525412612485";"Monterey Pop";"";"1968";"1h 18min";"";"D.A. Pennebaker";"";"A film about the greatest pre-Woodstock rock music festival.";"tt0064689";"8.1";"";"";"";"";"1";"Movies";"https://images-na.ssl-images-amazon.com/images/M/MV5BN2E3ZWM3ODEtYmUzNC00MzE1LWE5ZDgtYjg2NDAwODczOWZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg";"";"";""
"1525412612488";"Fringe";"";"2008";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612491";"The Tunnel";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612495";"Banshee";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612498";"Penny Dreadful";"";"2014";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612500";"The Looming Tower";"";"2018";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612503";"Here and Now";"";"2018";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612506";"Homeland";"";"2011";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612509";"The Big Bang Theory";"";"2007";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612511";"Jassica Jones";"";"2015";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612513";"Collateral";"";"2018";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612516";"Altered Carbon";"";"2018";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
"1525412612518";"The Grand Tour";"";"2016";"";"";"";"";"";"";"";"";"";"";"";"1";"TV";"";"";"";""
